key	ID	item1	item2	item3
762.657349	2490	400.414063	324.120117	562.370850
762.712402	114	644.707275	197.075439	356.712891
762.772461	1753	210.411621	180.565430	710.594727
762.962952	1103	528.893066	106.194092	539.543701
762.978088	1181	704.613281	38.292480	290.154053
763.145447	1346	184.319092	726.830078	141.899658
763.148804	4315	696.251465	303.276611	75.188232
763.510864	3623	398.338867	402.245117	512.322021
763.640137	3187	648.979736	402.275635	12.077881
763.808228	2969	78.636719	759.575439	16.258789
764.411743	1089	326.988770	642.143799	255.058838
764.724365	2291	174.828125	540.672852	511.772705
764.800049	3860	212.730957	696.343018	234.032227
765.067139	410	488.365723	550.560547	209.068848
765.180054	883	389.275146	544.609619	370.628906
765.230957	4123	410.881592	165.978027	623.863770
765.452515	2762	523.766113	557.457520	28.770996
765.775940	1789	468.742920	275.047852	539.482666
765.868103	3209	113.152100	105.034424	750.145508
765.892944	1022	104.973389	198.967529	732.109619
766.176086	4357	320.366455	411.247803	561.485840
766.319702	4849	367.577148	110.893799	663.200928
766.600708	3538	240.532471	704.979492	181.175781
767.362000	4383	236.534668	146.965576	715.050293
767.527527	335	235.497070	717.430664	137.596680
767.835327	4978	339.439941	687.889648	34.050537
767.910339	104	289.604736	64.842773	708.244873
768.032166	858	69.389893	60.753418	762.474609
768.234314	2375	547.844482	417.656494	340.019775
768.249390	2664	464.165283	199.577881	578.728271
768.370789	2620	634.636475	246.971680	355.858398
768.400452	2254	94.200684	76.561523	758.751465
768.644287	614	258.507324	102.074219	716.637207
768.655945	672	376.213623	568.718506	354.759766
769.076172	4035	503.166748	542.503906	209.740234
769.130249	1117	603.539063	467.522217	93.407227
769.149597	4057	457.756592	183.800293	590.141846
769.244080	1139	649.406982	1.610352	412.315918
769.560730	4441	246.880127	549.980713	478.325439
769.656799	3771	716.118408	7.286621	281.944824
769.711853	2137	433.922363	56.084229	633.263184
769.899658	300	78.362061	354.332520	679.009033
770.253845	3941	355.553223	458.794189	506.340576
770.273682	4504	59.319092	747.978760	174.156738
770.886841	1494	93.498779	538.628174	543.510986
770.949402	1301	648.979736	381.187988	166.985107
771.133179	76	170.952393	522.331787	540.916992
771.772644	1126	380.760742	136.955811	657.188965
772.445740	2278	199.913574	473.808838	576.378418
772.565674	2788	477.287842	545.158936	268.059326
772.575134	4875	750.267578	180.199219	38.719727
772.656616	829	415.947510	560.906006	330.711914
772.729309	3350	117.973877	360.527588	673.210693
772.855652	3229	235.527588	540.306641	499.901367
773.163940	3453	337.608887	440.727783	538.109375
773.207947	536	48.943115	401.482178	658.989502
773.556396	1480	408.562256	491.783691	435.448242
773.823181	3830	324.730469	692.955566	114.739014
773.842712	36	525.291992	53.734375	565.697266
773.897461	1590	217.644287	731.743408	126.885010
773.957825	1883	235.313965	463.799072	573.174072
774.076965	2373	756.584717	82.115723	141.533447
774.305176	3604	688.286377	202.660156	291.100098
774.986755	2800	260.887695	493.828369	537.285400
775.050598	1787	700.462891	70.580078	324.150635
775.287842	640	222.069336	141.136719	729.271484
776.024475	4345	346.550537	283.409668	633.873535
776.819336	2941	376.518799	331.474854	593.132568
777.025146	3152	324.272705	701.714111	78.819824
777.156006	1023	711.449219	174.583984	259.483887
777.406250	2718	756.584717	170.677734	53.001953
777.575745	697	349.754883	140.678955	680.077148
777.683167	942	218.895508	720.757080	193.352295
777.963074	436	763.786865	128.319336	73.418213
777.980347	4859	402.275635	611.137939	264.458252
778.046204	3067	24.925781	678.856445	379.326416
778.053162	2736	257.408691	685.265137	263.664795
778.305481	4205	298.760010	9.270264	718.620850
778.666992	414	330.895020	97.527100	698.082520
779.105835	4067	770.531250	111.839844	27.916504
779.342224	2174	71.343018	701.531006	331.871582
779.346375	860	109.154297	301.659180	710.259033
779.910400	2613	513.329102	583.733154	63.316895
779.989258	1741	417.381836	570.641113	329.460693
780.204407	2009	139.763428	308.678223	702.782227
780.242249	1739	245.995117	566.734863	476.524902
780.372925	4815	720.543457	273.705078	122.002197
780.396423	1417	759.605957	88.615967	155.449463
780.472107	3754	702.660156	329.948975	80.864502
780.684937	2866	86.479736	587.517334	506.767822
780.825134	1678	273.491455	722.679688	112.358643
781.201538	1853	710.503174	37.071777	322.624756
781.369690	3208	721.489502	280.235840	107.048584
781.509277	493	24.620605	671.684814	398.735596
781.578247	3028	331.169678	564.659668	427.025391
781.688538	3582	54.192139	320.366455	710.960938
781.698975	396	85.472656	763.939453	141.930176
782.066589	558	609.367920	375.114990	315.575195
782.582397	1925	567.101074	13.603760	539.116455
782.928528	3658	416.130615	648.674561	137.962891
782.941223	825	712.395264	174.858643	273.705078
783.599060	3468	57.915283	291.405273	725.090576
784.270020	3619	148.338867	267.998291	721.977783
784.416260	78	500.145508	196.800781	571.343018
784.417358	4402	97.710205	778.221680	11.589600
784.429565	4526	671.379639	135.521484	382.378174
784.485535	2092	6.035400	544.365479	564.842773
784.775146	4538	348.656250	601.524902	363.976074
784.863892	3757	515.373779	86.693359	585.564209
784.941101	3120	329.369141	531.822754	474.144531
785.010620	3097	26.238037	406.059814	671.318604
785.062195	1148	227.837158	110.344482	743.126465
785.116089	1790	11.864258	506.554199	599.724365
785.163147	2555	25.627686	69.054199	781.700684
785.394287	4729	391.441895	655.754639	183.312012
786.467468	2710	349.632813	167.442871	684.288574
786.556030	1898	669.579102	27.519775	411.797119
786.638794	20	151.329590	500.328613	587.853027
786.837708	2410	723.625732	5.241943	308.952881
786.850464	4289	460.594727	515.373779	376.000000
786.944336	4146	583.550049	387.383057	358.727051
787.361389	4247	262.505127	351.982666	653.557373
787.630798	559	57.884766	769.798828	156.273438
787.691345	37	475.670410	627.831055	4.845215
787.742065	4432	79.033447	317.436768	716.606689
787.822998	4318	625.786377	473.442627	70.061279
787.964172	2146	419.212891	620.140625	246.117188
788.110535	2591	700.371338	208.733154	295.006348
788.239563	4846	777.336670	120.354248	50.835205
788.592285	3866	445.946289	594.780518	263.145996
788.793762	3644	746.849609	194.054199	163.567139
789.229858	3145	315.758301	500.572754	522.118164
789.242859	277	447.899414	577.751709	297.478271
789.353149	3667	174.767090	263.329102	723.320557
789.530457	4486	628.960205	329.735352	345.024658
789.641357	2770	224.419189	156.700684	740.685059
789.855347	2654	18.700195	350.700928	707.481934
789.953003	2673	148.766113	630.577637	451.958252
790.457214	1837	485.619141	137.993408	608.238770
790.486694	4571	747.704102	249.657227	58.983398
790.502686	3397	30.296875	511.498047	601.952148
791.056519	4121	296.684814	634.270264	368.034912
791.061707	2325	461.418701	350.639893	538.445068
791.545410	3384	679.253174	162.651611	372.429443
791.629517	2763	667.839600	422.813965	43.541504
791.799622	2852	208.885742	732.353760	216.728760
791.930481	2315	576.958252	333.611084	427.757813
792.322205	1694	527.428223	8.049561	591.209961
792.336792	3589	301.781250	185.417725	708.763672
792.432739	1820	119.713379	254.692627	740.776611
792.546814	358	338.951660	597.527100	395.226074
792.674255	1947	401.604248	681.450439	51.689697
793.220459	61	145.012451	166.252686	761.925293
793.333923	3973	269.066406	658.714844	350.822998
793.774780	849	404.686523	233.299805	641.777588
794.639832	3540	467.278076	602.867676	222.832275
794.743042	2898	362.724854	450.645996	544.945313
794.779236	283	617.546631	441.582275	235.191895
794.779907	3213	373.344971	112.663818	692.528320
794.929321	31	683.617188	388.603760	116.478516
795.188171	1490	608.238770	510.979248	35.637451
795.501892	246	14.488770	640.465332	471.611572
795.509583	4198	540.520264	567.406250	136.833740
795.789490	661	146.965576	148.644043	767.845703
795.834045	3480	18.395020	688.652588	398.460938
795.890137	2183	577.080322	503.868652	215.721680
795.920654	120	684.044434	356.804443	195.610596
796.105103	4904	613.304688	66.582275	503.197266
796.200745	656	313.713623	452.568604	575.066162
796.411499	1626	213.188721	159.569336	750.572754
796.510559	2084	433.098389	178.978516	644.066406
796.703613	3546	661.827637	248.344971	367.485596
796.826965	2108	99.785400	459.709717	643.150879
797.070129	1636	153.770996	507.134033	595.390869
797.211792	2257	186.241699	749.657227	197.166992
797.312378	4935	38.292480	511.986328	610.008789
797.320007	1859	711.418701	114.433838	341.332031
797.402039	3236	614.098145	441.460205	252.678467
797.943787	2324	591.820313	532.036377	58.312012
798.190247	2911	421.562744	220.299316	640.984131
798.606628	4881	666.405273	421.288086	127.251221
799.002258	4058	340.202881	399.986816	602.226807
799.036743	4217	330.833984	724.052979	68.962646
799.055237	4480	153.038574	308.586670	721.001221
799.233643	4993	649.406982	291.527344	363.396240
799.286865	1683	721.855713	235.100342	250.023438
799.511536	4134	702.934814	330.681396	189.079834
799.674988	4889	85.289551	110.649658	787.376953
799.960083	12	391.350342	618.797852	322.289063
800.268982	3161	758.202148	247.795654	64.476563
801.101563	1082	259.697510	552.971436	518.211914
801.136597	4637	78.056885	780.937744	160.820557
801.527893	2974	32.188965	618.858887	508.354736
801.586853	4694	258.415771	737.572266	178.185059
801.602539	4496	370.201660	641.899658	305.748535
801.617981	865	264.336182	723.259521	222.740723
801.803223	1737	660.790039	454.063965	8.415771
802.140991	1774	312.218262	121.758057	728.783203
802.353394	3116	718.926025	283.165527	216.179443
802.402100	2427	251.244141	318.474365	692.314697
802.658325	4406	70.549561	155.296875	784.325195
802.690369	2634	533.897949	328.056885	501.640869
803.205566	1991	704.308105	241.478516	301.292969
804.002625	1576	757.896973	220.604492	152.794434
804.357727	232	613.304688	167.259766	492.821289
804.370300	1266	95.635010	168.755127	780.632568
804.500061	347	721.275879	151.634766	322.472168
804.578735	17	489.098145	620.720459	151.115967
804.776001	4986	391.899658	486.717773	507.134033
804.803345	526	345.146729	492.699219	534.630371
804.809021	813	376.366211	387.077881	596.855713
804.857971	4672	339.989258	280.907227	673.271729
804.860596	985	569.634033	104.515625	558.922363
805.694946	1432	637.688232	466.545654	157.585693
805.933655	1397	145.592285	758.598877	229.912354
806.127197	4360	451.073242	667.442871	29.900146
806.298157	253	92.735840	800.713135	19.371582
806.525879	501	40.825439	631.065918	500.572754
806.778320	4725	95.116211	778.770996	188.042236
806.856140	3295	47.630859	35.179688	804.680420
806.910217	4082	363.030029	663.384033	281.487061
807.065002	3364	679.985596	31.242920	433.586670
807.229187	4010	741.112305	3.227783	319.939209
807.445679	1010	131.462646	784.294678	139.885498
807.749207	1740	720.909668	71.800781	357.201172
807.859924	4292	697.014404	400.780273	78.636719
808.274048	4518	19.890381	337.334229	734.245850
808.413269	2249	252.342773	745.995117	182.610107
808.539429	2690	224.785400	151.360107	761.772705
809.162354	1799	642.418457	491.814209	12.688232
809.187195	3764	499.626709	120.110107	625.084473
809.578491	3093	284.416748	749.168945	115.196777
810.067688	2401	672.722412	205.895020	401.573730
810.278870	1044	79.918457	732.597900	336.845947
810.344116	2687	162.224365	489.616943	624.992920
810.499939	304	688.957764	401.421143	145.287109
810.776123	4004	506.035400	583.885742	245.689941
811.430542	223	249.992920	758.720947	142.357422
811.658813	1498	800.896240	84.099365	101.402832
811.685852	4283	143.303467	520.836426	605.827881
811.893555	2256	319.847656	420.860840	616.234375
812.126648	2637	76.836182	75.127197	804.985596
812.309937	1070	479.027344	644.310547	123.467041
812.410889	3265	2.434326	397.118164	708.733154
812.493164	3030	253.105713	405.296875	657.127930
812.682190	408	297.905518	303.703857	692.436768
812.714905	3373	522.270752	395.989014	480.553223
812.731750	189	279.076172	762.138916	42.351318
812.779236	4000	158.836914	785.423828	135.979248
812.781250	2400	26.177002	225.975586	780.296875
813.101807	4500	49.583984	462.700439	666.771484
813.182861	4891	516.960693	243.523193	578.545166
813.360596	2891	35.881592	349.480225	733.574463
813.647949	2917	428.947998	425.591064	544.884277
814.075867	3772	507.042480	27.031494	636.314941
814.118469	2448	411.247803	560.692383	423.424316
814.137085	4515	579.765869	527.458740	220.177246
814.230713	65	197.197510	788.811279	43.144775
814.239990	3334	84.465576	786.125732	194.572998
814.502380	1964	384.758545	626.610352	350.334717
814.643250	4073	94.261719	669.640137	454.247070
814.797607	2133	284.996582	745.079590	165.916992
814.897461	3414	643.120361	87.242676	492.790771
814.899353	1150	646.202637	439.354492	231.194092
815.265503	2478	250.847412	384.422852	673.760010
815.552002	1988	40.428711	337.730957	741.234375
815.800171	1292	684.593750	382.713867	224.480225
815.843689	2633	75.859619	278.557373	763.054443
816.263245	2961	581.535889	568.474365	70.274902
816.407349	398	607.903076	539.635254	75.951172
816.455444	3865	395.409180	640.739990	315.758301
816.924194	1973	669.701172	461.906982	74.211670
817.038513	3742	183.006836	741.509033	290.215088
817.293274	280	467.186523	351.250244	571.251465
818.036743	4759	215.904785	283.073975	736.504150
818.367981	4349	547.844482	374.840332	478.630615
818.823914	4087	671.440674	27.367188	467.857910
818.876526	2073	648.369385	500.114990	7.805420
819.519470	819	700.279785	196.709229	377.525879
819.571960	4201	752.129150	48.637939	321.922852
819.628296	841	294.334961	764.946533	3.777100
820.518250	912	485.283447	120.140625	650.627686
820.923340	3188	737.022949	163.414551	322.502686
821.151062	2578	291.283203	185.936523	744.896484
821.246094	4630	418.053223	675.224854	209.160400
821.431091	2109	272.240234	504.326416	588.463379
821.512451	4343	459.984375	166.679932	659.935547
821.682068	2366	652.031494	486.076904	117.241455
822.060364	497	346.214844	682.671143	299.797607
822.196167	2603	721.947266	390.862061	45.006348
822.212585	4350	237.175537	549.583984	563.683105
822.334167	3286	660.729004	94.109131	480.431152
822.524231	1442	783.806396	172.813965	179.802490
822.629028	3291	65.910889	41.527344	818.932129
822.730347	2489	239.037109	276.421143	737.114502
822.756348	2080	50.682617	403.160645	715.416504
822.771790	302	314.110352	759.239746	42.931152
822.952393	3169	229.637695	576.531006	540.489746
822.981628	1081	256.889893	129.387451	771.080566
822.984558	54	207.542969	10.307861	796.318604
823.079956	4624	750.389648	326.805664	87.029053
823.085815	3993	50.011230	634.972168	521.324707
823.597046	2507	819.023682	1.335693	86.662842
823.889893	583	319.206787	45.067383	758.202148
824.001465	2918	405.968262	154.472900	700.218750
824.323364	4657	367.180420	84.221436	733.208252
824.400269	2895	230.736328	336.418701	716.393066
824.682556	4226	237.145020	260.490967	745.659424
825.235962	3913	582.268311	551.048828	195.763184
825.336060	2424	509.178711	150.566650	631.859375
825.384399	1559	38.170410	824.028564	27.916504
825.727661	264	551.598145	262.383057	555.626465
825.849060	3444	98.961426	503.929688	646.751953
825.919739	4483	678.856445	456.291748	114.433838
825.938232	4709	674.339844	424.675537	217.003418
826.214966	4547	404.259277	517.204834	501.701904
826.347473	1419	307.610107	566.521240	516.991211
826.885864	3407	650.017334	299.583984	414.085938
826.894653	185	765.160156	218.437744	224.876953
826.978210	172	379.662109	356.438232	642.418457
827.150513	240	393.211914	55.656982	725.578857
827.494080	957	745.995117	256.371094	250.023438
827.725708	3640	573.235107	229.363037	551.292969
827.922607	1904	224.785400	503.288818	617.760254
827.952759	2812	445.305420	137.688232	684.288574
827.963562	2382	724.785400	365.288330	163.628174
828.152222	738	40.123535	276.939941	779.442383
828.289307	1481	515.099121	45.311523	647.057129
828.420654	646	27.428223	262.810303	785.149170
828.656372	261	382.286621	723.534180	130.486084
828.862061	4213	128.502441	631.493164	521.263672
828.974243	4314	698.875977	354.912354	269.829346
829.469360	2230	526.177002	593.285156	243.248535
829.519348	2334	45.982910	811.852051	163.963867
829.605042	2626	192.223145	689.568115	419.273926
829.710999	3899	405.632568	340.630127	638.634277
830.123535	3906	486.870361	417.107178	527.336670
830.281128	220	469.933105	174.797607	661.797119
830.445190	4046	806.389404	185.478760	70.519043
830.619080	200	618.401123	548.637939	80.650879
830.782227	3852	747.551514	356.224609	66.856934
831.086731	702	593.041016	70.702148	577.934814
831.441650	133	767.418457	318.077637	34.508301
831.692078	4344	649.468018	250.847412	454.948975
832.058533	1605	11.070801	193.260742	809.227539
832.145264	1552	35.881592	783.348633	278.465820
832.242432	1310	78.301025	614.800049	555.443359
832.260071	3857	612.145020	185.082031	532.616211
832.608826	3084	471.977783	571.800781	378.838135
832.690674	3417	431.877686	330.437256	630.608154
832.808716	3599	616.203857	50.255371	557.976318
832.859619	2130	797.478271	237.267090	37.254883
833.158630	4154	355.644775	698.326660	282.860352
833.202759	943	672.356201	459.251953	176.781250
833.628296	4367	795.128418	63.683105	242.180420
833.682312	4189	831.139160	51.720215	39.482666
833.859924	1784	647.606445	207.359863	482.628418
833.998474	4638	788.261963	122.704102	243.187500
834.017578	3271	790.855957	264.702393	8.049561
834.157227	2463	757.439209	197.105957	288.536621
834.158630	2587	71.098877	768.517090	316.460205
834.354492	627	154.656006	136.070801	808.525635
834.577148	2558	514.061523	653.130127	75.371338
834.666443	3876	680.840088	240.776611	418.510986
834.715698	2312	450.554443	617.271973	335.747314
835.112244	919	48.058105	39.604736	832.787109
835.215332	4019	383.781982	707.848145	221.916748
835.260376	1647	574.303223	315.056396	518.242432
835.388977	1598	411.949707	459.404541	563.133789
835.525757	3969	784.630371	18.120361	286.583496
835.798279	4355	158.135010	817.711426	70.000244
835.830383	4340	142.235352	663.414551	488.121582
835.895874	1538	301.964355	325.798584	708.092285
835.958069	4273	325.951172	675.499512	369.164063
835.970642	2454	156.242920	742.058350	351.830078
836.039490	3244	447.746826	534.447266	461.357666
836.417908	4100	510.063721	264.916016	607.658936
836.458679	4750	19.096924	67.406250	833.519531
836.542297	3947	281.822754	433.312012	657.738281
836.967468	2264	536.675049	624.535156	149.834229
837.232178	2906	129.082275	128.807617	817.131592
837.282532	2551	766.777588	336.235596	6.310059
837.381836	197	332.695557	462.120605	613.976074
837.451172	2793	194.786621	810.783936	77.538086
837.517151	3333	606.346680	427.788330	388.298584
837.916077	2840	4.723145	818.962646	177.147461
837.932556	3027	832.542969	94.872070	1.579834
837.945190	4730	361.473633	406.487061	637.383057
838.050659	3173	232.201172	31.609131	804.619385
838.118408	4417	258.843018	447.807861	659.477783
838.446594	4320	675.072266	470.329834	161.430908
838.672668	4985	575.737549	347.130371	501.396729
838.832703	2789	64.140869	434.105469	714.897705
838.925964	1239	154.961182	811.119629	147.881104
839.634216	2292	121.574951	314.232422	769.066406
839.660767	1648	632.530762	550.957275	37.163330
840.163513	2007	17.448975	691.795898	476.433350
840.373596	2038	338.249756	348.290039	685.936523
840.475830	452	599.236084	431.084229	401.848389
840.753296	3124	788.567139	156.090332	246.300293
840.888062	4900	271.965576	391.777588	692.558838
840.889648	179	406.029297	110.954834	727.959229
841.566345	827	324.547363	562.889648	534.843994
842.361145	737	286.949707	257.927490	748.802734
842.853516	1792	248.344971	409.813477	693.382813
843.042603	573	205.376221	665.062500	475.639893
843.345337	3126	155.968262	168.510986	811.485840
843.359253	2396	556.969238	102.470947	624.931885
843.417969	244	77.507568	35.362793	839.104248
843.459229	3463	73.265625	266.930176	796.745850
843.623840	4390	18.242432	366.814209	759.483887
843.843689	1815	650.230957	8.446289	537.773682
843.858154	366	706.352783	86.845947	453.453613
843.930969	4762	481.102539	691.093994	56.114746
844.198608	2480	576.988770	216.179443	577.080322
844.329407	2481	6.432129	451.561523	713.402344
844.330750	4489	608.452393	566.979004	145.653320
844.388550	4059	627.342773	534.294678	184.288574
844.622009	2829	176.567627	368.828369	739.037109
845.488586	4712	818.108154	64.568115	203.423096
845.516602	3486	620.415283	279.289795	501.976563
845.586426	1255	493.980957	684.227539	53.215576
845.694824	4054	465.447021	165.215088	686.485840
845.989014	3556	576.225830	535.332275	311.577393
846.398987	1640	825.310303	152.794434	109.123779
846.544312	4056	730.431152	393.242432	168.724609
846.674683	1870	365.471436	658.806396	386.345459
846.692810	4307	328.789307	777.641846	63.713623
847.174927	4301	70.366455	839.470459	89.684082
847.187927	4894	703.209473	340.385986	327.660156
847.393738	4151	810.326172	162.682129	187.035156
847.966858	846	201.042725	83.244873	819.572998
848.064453	4595	181.816650	344.078613	753.502441
848.154907	4471	638.023926	181.969238	528.374268
848.784668	4514	487.206055	292.625977	630.425049
848.887268	3700	38.689209	736.198975	420.860840
848.956848	1993	198.204590	812.614990	145.256592
849.205872	4995	720.024658	448.265625	42.107178
849.328918	243	264.610840	371.941162	716.240479
849.550781	299	68.993164	841.850830	90.904785
849.756409	2504	813.011719	179.344727	170.097900
849.776428	4713	151.939941	72.075439	832.970215
849.994324	2549	704.643799	328.117920	343.956543
850.102966	4076	426.720215	470.604492	564.903809
850.105713	4165	70.335938	141.686035	835.259033
850.176758	1876	191.429688	244.804932	791.344238
850.382751	4778	606.285645	523.796631	284.966064
850.713440	431	333.580566	160.912109	765.862061
850.753601	4677	321.953369	512.138916	598.198486
851.061401	712	614.098145	12.047363	589.104248
851.144836	1721	625.877930	164.360596	552.910400
851.306213	3958	624.138428	523.979736	246.208740
851.517944	784	152.702881	573.570801	610.558105
851.673462	3251	166.496826	803.642822	227.562500
851.721497	553	827.446533	175.926758	99.052979
851.893494	3929	665.306641	212.425781	487.816406
852.109436	2467	831.932617	183.983398	11.345459
852.185059	3264	196.526123	236.229492	794.853760
852.336060	187	20.561768	527.763916	668.968750
852.722046	2894	602.165771	17.571045	603.508545
852.900757	4792	103.081299	368.156982	762.413574
853.677185	1046	530.357910	511.467529	431.145264
853.757507	1702	284.874512	677.208496	434.898926
853.937744	2261	6.981445	598.656250	608.910156
853.975403	935	24.284912	460.106445	719.017578
854.285461	3988	220.909668	314.690186	762.871338
854.326721	3984	659.996582	532.982422	101.036621
854.563477	315	472.893311	697.685791	141.014648
854.936768	4580	208.214355	438.652588	703.667236
855.396606	4683	165.916992	672.112061	502.434326
855.399841	1313	416.039063	686.882568	294.640137
855.603088	3824	699.272705	95.146729	483.757568
855.773254	3620	176.689697	334.679199	767.540527
855.974304	53	813.866211	258.995605	56.877686
856.091431	262	625.237061	566.673828	144.402100
856.227905	622	737.083984	152.428223	408.165527
856.697693	2553	618.309570	70.793701	588.738037
857.061890	741	103.996826	188.500000	829.582764
857.137939	944	281.639648	164.940430	792.564941
857.305908	3887	144.524170	305.382324	787.926270
857.901794	3689	731.682373	387.047363	225.456787
858.215149	4805	306.175781	793.846680	112.236572
858.215576	3962	191.856934	150.871826	822.777344
858.303467	3498	580.803467	531.792236	341.393066
858.571838	3649	423.637939	708.885742	234.856201
858.636719	1172	121.361328	313.652588	790.031982
858.989136	902	276.817871	731.133057	355.919434
859.741516	4372	166.771484	843.254639	16.258789
859.752747	1191	431.969238	578.026367	467.400146
859.803467	24	254.173828	819.695068	52.513672
860.188293	2120	172.020508	842.522217	22.118164
860.292847	2972	743.584229	178.734375	394.005371
860.429810	4950	134.850098	82.451416	845.787598
860.544495	2311	10.460449	538.292480	671.318604
860.853271	3638	452.782227	695.274902	229.454590
861.038269	112	709.923340	68.993164	482.323242
861.074646	1344	78.880859	296.501709	804.558350
861.334473	788	332.695557	782.250000	138.908936
861.407043	669	493.034912	649.345947	278.008057
861.426025	2027	206.169678	112.053467	828.850342
861.593811	4954	352.806641	704.643799	348.351074
861.736694	3733	459.526611	681.267334	259.422852
861.812378	168	413.322998	617.180420	437.004639
862.189148	2116	190.208984	714.867188	442.894531
862.335571	442	616.264893	554.527832	237.358643
862.911194	673	860.497070	6.523682	64.171387
862.939148	3119	343.254639	112.175537	783.745361
863.416260	3134	393.700195	633.019043	435.631348
863.492859	3235	88.982178	820.396973	254.265381
863.662903	2479	254.173828	657.951904	498.406006
863.856750	1291	25.139404	742.546631	440.727783
863.914795	4647	284.905029	106.377197	808.617188
864.001282	2704	715.019775	206.627441	438.805176
864.027527	3287	358.421875	615.807129	488.731934
864.042664	1909	365.379883	396.355225	675.255371
864.082581	810	603.661133	478.844238	391.075684
864.427246	3131	863.213135	25.169922	38.261963
864.501526	2469	71.526123	677.391602	532.341553
864.669556	4040	123.497559	849.114014	106.804443
864.965149	847	621.086670	281.639648	532.066895
865.150635	2332	218.864990	692.802979	469.688965
865.274353	499	320.335938	129.662109	793.266846
865.395447	3049	559.990479	576.653076	320.610596
865.543030	3763	504.601074	701.714111	46.257568
865.557800	3217	70.091797	827.568604	243.736816
865.759460	2391	277.733398	816.948486	70.702148
865.769531	3990	177.239014	87.059570	842.949463
866.182068	4929	608.879639	519.035889	331.871582
866.388550	145	256.706787	820.915771	104.057861
866.601013	3691	345.787598	695.396973	384.514404
866.877136	3573	578.545166	50.682617	643.578125
866.985535	4622	158.623291	827.690674	203.545166
867.212219	3470	457.512451	72.350098	733.147217
867.215271	2595	380.638672	527.672363	573.357178
867.263855	1027	59.471680	863.091064	60.692383
867.408691	634	98.351074	451.775146	733.910156
867.739441	3298	706.596924	31.731201	502.678467
867.815613	4925	137.169434	836.693359	185.020996
868.245483	3442	432.274414	747.490479	90.813232
868.467896	2059	648.796631	369.011475	443.993164
869.027771	751	462.975098	723.259521	133.263184
869.153748	1269	745.384766	338.066650	292.473389
869.560730	4811	298.607422	773.674561	261.528564
869.577454	163	579.094482	469.750000	447.380615
869.877441	4892	739.586426	308.617188	338.310791
869.954102	2669	796.349121	211.052490	279.472900
869.999695	4877	34.538818	827.110840	267.571045
870.007446	388	495.689941	668.327881	254.051758
870.069458	4740	642.082764	579.369141	95.299316
870.137878	3122	326.073242	676.933838	438.835693
870.438110	1546	382.439209	24.193359	781.548096
870.494446	3584	202.812744	548.760010	644.585205
870.722290	2643	744.377686	417.290283	172.997070
870.855164	1458	764.183594	280.998779	308.952881
870.930725	884	353.569580	601.280762	521.507813
871.242310	3895	866.570068	82.695557	35.790039
871.265137	2995	457.604004	661.675049	334.496094
871.352966	4272	2.220703	638.115479	593.346191
872.045105	2493	488.731934	192.925049	695.976807
872.624023	544	59.288574	424.461914	760.124756
872.647034	3520	511.223389	404.137207	580.376221
873.089172	3005	864.891602	119.347168	1.854492
873.219971	4237	671.227051	485.100342	276.848389
873.224548	2047	233.421875	394.310547	743.340088
873.394714	4652	222.557617	838.371826	102.074219
873.527771	4917	370.537354	380.364014	693.596436
873.623535	2115	440.178467	142.174316	741.112305
873.675232	483	693.626953	378.014160	373.222900
874.367859	623	716.179443	385.002686	321.526123
874.399780	2105	648.979736	555.168701	187.584473
874.513489	3037	7.774902	812.340332	323.753906
874.550720	1170	27.580811	70.854736	871.239258
874.656250	3804	573.570801	325.584961	574.486328
874.776306	231	352.196289	370.873047	709.679199
875.029297	421	477.837158	582.420898	445.122314
875.075256	4236	650.230957	438.194824	388.512207
875.400085	169	786.369873	382.011963	44.884277
875.476563	4744	386.314941	699.577881	357.506348
875.482666	4791	278.160645	334.251953	759.850098
875.771790	2214	185.753418	688.713623	508.080078
875.856323	3905	710.045410	472.801758	198.540283
875.860168	2676	246.391846	657.555176	523.491455
875.920410	2339	436.089111	412.956787	637.596680
876.373962	324	805.687500	266.502930	218.803955
877.002808	3238	494.804932	689.751221	220.329834
877.032654	2275	173.424316	858.391357	47.691895
877.138550	3284	555.656982	301.964355	607.811523
877.225769	3092	419.548584	749.870850	176.628662
877.291016	2068	502.678467	482.445313	533.104492
877.407654	1440	535.118652	693.443848	51.262451
877.471680	1422	318.840576	100.670410	811.272217
877.911255	2500	705.376221	86.235596	515.495850
878.027954	1282	54.771973	876.305176	4.723145
878.084473	746	660.637451	130.211426	563.591553
878.171692	2243	477.196289	184.990479	713.615967
878.220825	4243	762.749268	17.937256	434.929443
878.420654	2473	491.783691	237.511230	688.011719
878.468811	343	780.815674	392.632080	88.738037
878.683960	4220	724.510742	346.428467	356.590820
878.817993	29	598.259521	632.195068	121.391846
878.871826	4975	638.390137	324.547363	509.453369
878.877319	3859	211.540771	338.829590	782.860352
878.878418	532	178.856445	676.750732	531.456543
879.053772	900	473.808838	164.818359	721.855713
879.155334	4781	358.757568	385.246826	704.125000
879.215027	372	137.566162	521.416260	694.420410
879.301697	4396	498.253418	604.393555	399.529053
879.341370	3761	298.912598	650.871826	510.155273
879.351563	2526	537.468506	469.444824	513.817383
879.430481	1621	601.860596	528.618408	362.938477
879.487366	3884	693.077637	81.200195	535.301758
879.528564	1953	563.408447	123.009277	664.085938
879.872742	2540	263.817383	830.650879	120.812012
